..\..\..\..\datasets\PositiveSamples\wenda\full\original\000_0.jpg 1 0 0 122 204
..\..\..\..\datasets\PositiveSamples\wenda\full\original\003_0.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\original\004_2.jpg 1 0 0 708 1954
..\..\..\..\datasets\PositiveSamples\wenda\full\original\005_1.jpg 1 0 0 208 308
..\..\..\..\datasets\PositiveSamples\wenda\full\original\007_2.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\original\011_1.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\original\014_1.jpg 1 0 0 98 144
..\..\..\..\datasets\PositiveSamples\wenda\full\original\017_0.jpg 1 0 0 82 118
..\..\..\..\datasets\PositiveSamples\wenda\full\original\017_5.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\original\018_2.jpg 1 0 0 292 684
..\..\..\..\datasets\PositiveSamples\wenda\full\original\021_1.jpg 1 0 0 56 85
..\..\..\..\datasets\PositiveSamples\wenda\full\original\023_0.jpg 1 0 0 16 30
..\..\..\..\datasets\PositiveSamples\wenda\full\original\025_0.jpg 1 0 0 197 353
..\..\..\..\datasets\PositiveSamples\wenda\full\original\026_2.jpg 1 0 0 56 153
..\..\..\..\datasets\PositiveSamples\wenda\full\original\029_1.jpg 1 0 0 135 291
..\..\..\..\datasets\PositiveSamples\wenda\full\original\033_1.jpg 1 0 0 143 239
..\..\..\..\datasets\PositiveSamples\wenda\full\original\038_2.jpg 1 0 0 127 246
..\..\..\..\datasets\PositiveSamples\wenda\full\original\042_1.jpg 1 0 0 38 98
..\..\..\..\datasets\PositiveSamples\wenda\full\original\049_0.jpg 1 0 0 148 352
..\..\..\..\datasets\PositiveSamples\wenda\full\original\052_1.jpg 1 0 0 14 26
..\..\..\..\datasets\PositiveSamples\wenda\full\original\056_0.jpg 1 0 0 26 49
..\..\..\..\datasets\PositiveSamples\wenda\full\original\061_1.jpg 1 0 0 127 194
..\..\..\..\datasets\PositiveSamples\wenda\full\original\063_0.jpg 1 0 0 139 185
..\..\..\..\datasets\PositiveSamples\wenda\full\original\064_1.jpg 1 0 0 21 50
..\..\..\..\datasets\PositiveSamples\wenda\full\original\065_0.jpg 1 0 0 104 204
..\..\..\..\datasets\PositiveSamples\wenda\full\original\067_1.jpg 1 0 0 143 258
..\..\..\..\datasets\PositiveSamples\wenda\full\original\068_2.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\original\069_0.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\original\074_0.jpg 1 0 0 143 278
..\..\..\..\datasets\PositiveSamples\wenda\full\original\075_1.jpg 1 0 0 139 261
..\..\..\..\datasets\PositiveSamples\wenda\full\original\076_1.jpg 1 0 0 28 77
..\..\..\..\datasets\PositiveSamples\wenda\full\original\077_1.jpg 1 0 0 131 248
..\..\..\..\datasets\PositiveSamples\wenda\full\original\078_1.jpg 1 0 0 83 218
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\078_1_gblur_4.jpg 1 0 0 83 218
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\007_2_brightness_7.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\007_2_brightness_3.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\069_0_contrast_1.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\018_4_gnoise_0.jpg 1 0 0 187 270
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\061_1_brightness_1.jpg 1 0 0 127 194
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\025_0_gblur_0.jpg 1 0 0 197 353
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\063_0_contrast_0.jpg 1 0 0 139 185
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\067_1_brightness_2.jpg 1 0 0 143 258
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\076_1_gblur_4.jpg 1 0 0 28 77
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\033_1_gblur_2.jpg 1 0 0 143 239
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\067_1_brightness_5.jpg 1 0 0 143 258
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\056_0_brightness_2.jpg 1 0 0 26 49
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\004_2_brightness_3.jpg 1 0 0 708 1954
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\011_1_brightness_5.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\052_1_contrast_2.jpg 1 0 0 14 26
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\017_0_gblur_4.jpg 1 0 0 82 118
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\017_5_gblur_1.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\049_0_contrast_4.jpg 1 0 0 148 352
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\023_0_gblur_2.jpg 1 0 0 16 30
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\069_0_brightness_7.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\033_1_contrast_1.jpg 1 0 0 143 239
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\068_2_gblur_2.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\000_0_contrast_0.jpg 1 0 0 122 204
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\021_1_gblur_3.jpg 1 0 0 56 85
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\063_0_brightness_5.jpg 1 0 0 139 185
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\068_2_contrast_3.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\029_1_gnoise_0.jpg 1 0 0 135 291
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\067_1_brightness_4.jpg 1 0 0 143 258
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\038_2_brightness_0.jpg 1 0 0 127 246
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\003_0_contrast_2.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\069_0_contrast_4.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\038_2_brightness_5.jpg 1 0 0 127 246
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\021_1_brightness_0.jpg 1 0 0 56 85
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\069_0_contrast_5.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\000_0_brightness_2.jpg 1 0 0 122 204
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\078_1_brightness_5.jpg 1 0 0 83 218
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\068_2_gnoise_0.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\007_2_brightness_0.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\067_1_brightness_0.jpg 1 0 0 143 258
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\063_0_brightness_7.jpg 1 0 0 139 185
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\011_1_gblur_0.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\069_0_brightness_3.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\076_1_brightness_5.jpg 1 0 0 28 77
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\061_1_contrast_4.jpg 1 0 0 127 194
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\005_1_brightness_4.jpg 1 0 0 208 308
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\017_5_brightness_3.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\023_0_gnoise_0.jpg 1 0 0 16 30
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\056_0_contrast_2.jpg 1 0 0 26 49
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\049_0_gnoise_0.jpg 1 0 0 148 352
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\061_1_brightness_2.jpg 1 0 0 127 194
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\016_2_gblur_2.jpg 1 0 0 149 258
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\003_0_gblur_1.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\011_1_contrast_5.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\003_0_brightness_6.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\022_1_brightness_6.jpg 1 0 0 53 270
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\007_2_contrast_3.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\025_0_contrast_0.jpg 1 0 0 197 353
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\017_0_contrast_0.jpg 1 0 0 82 118
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\068_2_contrast_4.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\014_1_brightness_3.jpg 1 0 0 98 144
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\033_1_brightness_3.jpg 1 0 0 143 239
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\017_5_contrast_2.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\016_2_brightness_4.jpg 1 0 0 149 258
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\000_0_contrast_1.jpg 1 0 0 122 204
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\068_2_contrast_0.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\075_1_gblur_0.jpg 1 0 0 139 261
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\075_1_gblur_4.jpg 1 0 0 139 261
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\018_2_contrast_4.jpg 1 0 0 292 684
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\065_0_gnoise_0.jpg 1 0 0 104 204
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\021_1_brightness_6.jpg 1 0 0 56 85
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\011_1_contrast_0.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\052_1_gblur_3.jpg 1 0 0 14 26
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\074_0_gblur_4.jpg 1 0 0 143 278
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\017_5_brightness_1.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\017_0_gnoise_0.jpg 1 0 0 82 118
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\029_1_brightness_3.jpg 1 0 0 135 291
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\049_0_brightness_7.jpg 1 0 0 148 352
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\068_2_brightness_1.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\077_1_gblur_4.jpg 1 0 0 131 248
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\018_4_gblur_1.jpg 1 0 0 187 270
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\056_0_brightness_3.jpg 1 0 0 26 49
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\029_1_brightness_5.jpg 1 0 0 135 291
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\007_2_gblur_1.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\003_0_contrast_0.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\038_2_contrast_0.jpg 1 0 0 127 246
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\078_1_brightness_6.jpg 1 0 0 83 218
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\068_2_gblur_1.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\056_0_gblur_1.jpg 1 0 0 26 49
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\016_2_contrast_2.jpg 1 0 0 149 258
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\018_2_brightness_1.jpg 1 0 0 292 684
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\064_1_brightness_0.jpg 1 0 0 21 50
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\026_2_brightness_3.jpg 1 0 0 56 153
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\052_1_contrast_4.jpg 1 0 0 14 26
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\018_4_brightness_0.jpg 1 0 0 187 270
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\017_0_brightness_7.jpg 1 0 0 82 118
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\075_1_brightness_4.jpg 1 0 0 139 261
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\023_0_contrast_1.jpg 1 0 0 16 30
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\022_1_gblur_2.jpg 1 0 0 53 270
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\077_1_gblur_0.jpg 1 0 0 131 248
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\004_2_contrast_0.jpg 1 0 0 708 1954
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\077_1_contrast_4.jpg 1 0 0 131 248
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\076_1_brightness_6.jpg 1 0 0 28 77
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\016_2_gnoise_0.jpg 1 0 0 149 258
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\068_2_brightness_2.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\042_1_contrast_2.jpg 1 0 0 38 98
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\022_1_gnoise_0.jpg 1 0 0 53 270
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\064_1_brightness_1.jpg 1 0 0 21 50
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\017_0_brightness_5.jpg 1 0 0 82 118
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\016_2_gblur_1.jpg 1 0 0 149 258
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\076_1_contrast_4.jpg 1 0 0 28 77
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\011_1_gblur_3.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\076_1_gblur_3.jpg 1 0 0 28 77
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\003_0_gnoise_0.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\005_1_brightness_6.jpg 1 0 0 208 308
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\078_1_brightness_2.jpg 1 0 0 83 218
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\017_5_contrast_1.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\063_0_gnoise_0.jpg 1 0 0 139 185
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\061_1_contrast_2.jpg 1 0 0 127 194
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\052_1_brightness_3.jpg 1 0 0 14 26
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\003_0_brightness_4.jpg 1 0 0 20 32
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\074_0_gblur_3.jpg 1 0 0 143 278
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\005_1_brightness_3.jpg 1 0 0 208 308
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\029_1_gblur_3.jpg 1 0 0 135 291
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\074_0_brightness_5.jpg 1 0 0 143 278
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\065_0_contrast_1.jpg 1 0 0 104 204
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\064_1_brightness_5.jpg 1 0 0 21 50
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\063_0_brightness_1.jpg 1 0 0 139 185
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\017_5_brightness_4.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\007_2_brightness_5.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\018_2_contrast_0.jpg 1 0 0 292 684
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\014_1_contrast_5.jpg 1 0 0 98 144
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\038_2_brightness_1.jpg 1 0 0 127 246
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\069_0_brightness_1.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\017_5_contrast_5.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\017_5_brightness_7.jpg 1 0 0 185 440
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\069_0_brightness_4.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\074_0_contrast_5.jpg 1 0 0 143 278
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\022_1_brightness_5.jpg 1 0 0 53 270
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\011_1_brightness_1.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\020_1_gblur_4.jpg 1 0 0 75 305
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussnoise\007_2_gnoise_0.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\078_1_brightness_4.jpg 1 0 0 83 218
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\069_0_brightness_2.jpg 1 0 0 161 462
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\064_1_contrast_2.jpg 1 0 0 21 50
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\068_2_gblur_4.jpg 1 0 0 652 717
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\022_1_contrast_2.jpg 1 0 0 53 270
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\033_1_gblur_0.jpg 1 0 0 143 239
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\011_1_gblur_1.jpg 1 0 0 77 240
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\021_1_gblur_2.jpg 1 0 0 56 85
..\..\..\..\datasets\PositiveSamples\wenda\full\contrast\021_1_contrast_1.jpg 1 0 0 56 85
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\049_0_brightness_4.jpg 1 0 0 148 352
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\029_1_brightness_1.jpg 1 0 0 135 291
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\007_2_brightness_2.jpg 1 0 0 130 304
..\..\..\..\datasets\PositiveSamples\wenda\full\gaussblur\038_2_gblur_4.jpg 1 0 0 127 246
..\..\..\..\datasets\PositiveSamples\wenda\full\brightness\018_2_brightness_0.jpg 1 0 0 292 684
