..\..\..\..\datasets\PositiveSamples\wizard\head\original\002_1h.jpg 1 0 0 48 52
..\..\..\..\datasets\PositiveSamples\wizard\head\original\004_1h.jpg 1 0 0 336 473
..\..\..\..\datasets\PositiveSamples\wizard\head\original\007_1h.jpg 1 0 0 154 186
..\..\..\..\datasets\PositiveSamples\wizard\head\original\008_1h.jpg 1 0 0 142 183
..\..\..\..\datasets\PositiveSamples\wizard\head\original\010_2h.jpg 1 0 0 155 172
..\..\..\..\datasets\PositiveSamples\wizard\head\original\011_2h.jpg 1 0 0 83 101
..\..\..\..\datasets\PositiveSamples\wizard\head\original\016_3h.jpg 1 0 0 108 115
..\..\..\..\datasets\PositiveSamples\wizard\head\original\017_1.jpg 1 0 0 69 95
..\..\..\..\datasets\PositiveSamples\wizard\head\original\017_6h.jpg 1 0 0 99 121
..\..\..\..\datasets\PositiveSamples\wizard\head\original\018_3h.jpg 1 0 0 187 181
..\..\..\..\datasets\PositiveSamples\wizard\head\original\026_3h.jpg 1 0 0 35 40
..\..\..\..\datasets\PositiveSamples\wizard\head\original\027_1h.jpg 1 0 0 72 110
..\..\..\..\datasets\PositiveSamples\wizard\head\original\038_1h.jpg 1 0 0 192 194
..\..\..\..\datasets\PositiveSamples\wizard\head\original\044_2h.jpg 1 0 0 121 137
..\..\..\..\datasets\PositiveSamples\wizard\head\original\050_0h.jpg 1 0 0 118 115
..\..\..\..\datasets\PositiveSamples\wizard\head\original\051_0h.jpg 1 0 0 105 184
..\..\..\..\datasets\PositiveSamples\wizard\head\original\053_0.jpg 1 0 0 68 99
..\..\..\..\datasets\PositiveSamples\wizard\head\original\055_0h.jpg 1 0 0 113 173
..\..\..\..\datasets\PositiveSamples\wizard\head\original\058_1h.jpg 1 0 0 110 218
..\..\..\..\datasets\PositiveSamples\wizard\head\original\067_0h.jpg 1 0 0 144 184
..\..\..\..\datasets\PositiveSamples\wizard\head\original\068_3h.jpg 1 0 0 120 169
..\..\..\..\datasets\PositiveSamples\wizard\head\original\068_4h.jpg 1 0 0 117 195
..\..\..\..\datasets\PositiveSamples\wizard\head\original\072_1.jpg 1 0 0 17 19
..\..\..\..\datasets\PositiveSamples\wizard\head\original\079_2.jpg 1 0 0 145 249
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\067_0h_brightness_1.jpg 1 0 0 144 184
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\072_1_contrast_3.jpg 1 0 0 17 19
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\072_1_gblur_3.jpg 1 0 0 17 19
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\010_2h_brightness_5.jpg 1 0 0 155 172
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\038_1h_gblur_3.jpg 1 0 0 192 194
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\079_2_gblur_1.jpg 1 0 0 145 249
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\079_2_brightness_1.jpg 1 0 0 145 249
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\018_3h_brightness_4.jpg 1 0 0 187 181
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\068_3h_gblur_3.jpg 1 0 0 120 169
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\027_1h_contrast_2.jpg 1 0 0 72 110
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\027_1h_contrast_3.jpg 1 0 0 72 110
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussnoise\058_1h_gnoise_0.jpg 1 0 0 110 218
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\068_3h_brightness_1.jpg 1 0 0 120 169
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\072_1_contrast_5.jpg 1 0 0 17 19
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\067_0h_contrast_2.jpg 1 0 0 144 184
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussnoise\079_2_gnoise_0.jpg 1 0 0 145 249
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\016_3h_contrast_0.jpg 1 0 0 108 115
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\038_1h_contrast_4.jpg 1 0 0 192 194
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\067_0h_brightness_5.jpg 1 0 0 144 184
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\067_0h_contrast_1.jpg 1 0 0 144 184
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\055_0h_gblur_3.jpg 1 0 0 113 173
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\079_2_brightness_4.jpg 1 0 0 145 249
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\002_1h_contrast_4.jpg 1 0 0 48 52
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\072_1_contrast_0.jpg 1 0 0 17 19
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\017_6h_contrast_1.jpg 1 0 0 99 121
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\004_1h_brightness_4.jpg 1 0 0 336 473
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\038_1h_brightness_5.jpg 1 0 0 192 194
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\004_1h_brightness_5.jpg 1 0 0 336 473
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\011_2h_contrast_4.jpg 1 0 0 83 101
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\017_1_brightness_1.jpg 1 0 0 69 95
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\068_3h_gblur_4.jpg 1 0 0 120 169
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\068_4h_contrast_0.jpg 1 0 0 117 195
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\004_1h_brightness_7.jpg 1 0 0 336 473
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\017_6h_brightness_7.jpg 1 0 0 99 121
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\008_1h_contrast_1.jpg 1 0 0 142 183
..\..\..\..\datasets\PositiveSamples\wizard\head\brightness\058_1h_brightness_7.jpg 1 0 0 110 218
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\016_3h_gblur_0.jpg 1 0 0 108 115
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\017_1_contrast_0.jpg 1 0 0 69 95
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\026_3h_gblur_2.jpg 1 0 0 35 40
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussblur\079_2_gblur_0.jpg 1 0 0 145 249
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\017_1_contrast_5.jpg 1 0 0 69 95
..\..\..\..\datasets\PositiveSamples\wizard\head\contrast\011_2h_contrast_1.jpg 1 0 0 83 101
..\..\..\..\datasets\PositiveSamples\wizard\head\gaussnoise\055_0h_gnoise_0.jpg 1 0 0 113 173
